Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	33295	-	0	0	1	0	0	0	4	82	0	0	0	0	0	0	0	1	0	0	190	72	0	0	0	7	0	3
fsh-generated/resources/AllergyIntolerance-222.json	285	2	0	0	0	1	0	0	0	42	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-AuditEventEx.json	1247	2	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Bundle-BundleEx.json	616	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodComunasCL.json	23374	39	0	0	0	0	0	0	2	63	0	0	0	0	0	0	0	1	0	0	154	1697	0	0	0	4	0	1
fsh-generated/resources/CodeSystem-CSCodMadurez.json	1086	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-CSCodProvinciasCL.json	4454	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	32	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	25	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3046	7	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	21	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoServicio.json	1917	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	49	38	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CSCodigoslenguaje.json	7013	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	40	33	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadesDeisCL.json	6031	12	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	44	36	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSIdentidaddeGenero.json	1230	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	23	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSIdentificadores.json	1188	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSNombreCampana.json	4124	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	27	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CSRazonNOT.json	1390	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSRazonNOTinm.json	1219	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSSexoListadoDeis.json	1220	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSTipoIdentificador.json	1571	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSTiposEncuentroCL.json	996	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	20	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CodPais.json	17344	31	0	0	0	0	0	0	1	37	0	0	0	0	0	0	0	0	0	0	100	51	0	0	0	3	0	1
