Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	33249	-	0	0	0	0	0	0	4	95	0	0	0	0	0	0	0	1	0	0	149	124	0	0	0	4	0	3
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	5	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	2001	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ImmunizationCL.json	10508	13	0	0	0	0	0	319	0	194	0	0	0	0	0	0	0	1	0	0	376	1922	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-DocumentoCl.json	14778	19	0	0	0	0	0	318	1	229	0	0	1	0	0	0	0	1	0	0	731	2217	0	0	0	11	0	6
fsh-generated/resources/StructureDefinition-TiposVacunaRNI.json	2143	4	0	0	0	0	0	22	0	19	0	0	0	0	0	0	0	0	0	0	49	138	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSCodigoslenguaje.json	843	2	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	5	4214	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSCodigosComunaCL.json	969	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	44	0	0	0	1	0	0
fsh-generated/resources/Patient-PacienteCl-3.json	3872	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	13	15	0	1	0	0	0	0
fsh-generated/resources/AllergyIntolerance-222.json	285	2	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RazonNOrealizarse.json	1852	3	0	0	0	0	0	23	0	15	0	0	0	0	0	0	0	0	0	0	42	124	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-CoreLocalizacionCl.json	11516	12	0	0	0	0	0	142	0	164	0	0	0	0	0	0	0	1	0	0	409	1281	0	0	0	7	1	2
fsh-generated/resources/StructureDefinition-ComunasCl.json	2333	4	0	0	0	0	0	34	0	31	0	0	0	0	0	0	0	0	0	0	93	250	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VSNombreCampana.json	895	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	37	0	0	0	0	0	0
fsh-generated/resources/Location-3333458.json	52	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	10	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	45	33	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	28	0	0	0	1	0	0
fsh-generated/resources/Immunization-999.json	313	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/Patient-PacienteCl-5.json	5557	5	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodComunasCL.json	23374	39	0	0	0	0	0	0	1	49	0	0	0	1	0	0	0	0	0	0	127	56	0	0	0	3	0	1
fsh-generated/resources/CodeSystem-CSEspecialidadesDeisCL.json	6031	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	37	31	0	0	0	1	0	0
fsh-generated/resources/Medication-MedicamentoCl-2.json	769	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/Immunization-ImmunizationCL.json	1762	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTiposDocClinic.json	1254	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	45	0	0	1	0	0	0
fsh-generated/resources/StructureDefinition-SegundoApellido.json	1334	3	0	0	0	0	0	16	1	12	0	0	0	0	0	0	0	0	0	0	39	103	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSCodMadurez.json	1159	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	29	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-RG12224.json	97	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3046	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodProvinciasCL.json	4454	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	26	28	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodMadurez.json	1086	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	22	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ServicioSalud.json	2112	3	0	0	0	0	0	20	0	13	0	0	0	0	0	0	0	0	0	0	47	122	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-EspecialidadCL.json	969	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-CorePrestadorCl.json	19793	21	1	0	0	0	0	287	0	294	0	0	0	0	0	0	0	1	0	0	794	2260	0	0	0	18	1	1
fsh-generated/resources/Bundle-BundleEx.json	616	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0
fsh-generated/resources/Condition-1112.json	100	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-CodigoPaises.json	2291	4	0	0	0	0	0	35	0	34	0	0	0	0	0	0	0	0	0	0	94	232	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-cl-address.json	6237	8	0	0	0	0	0	62	0	50	0	0	0	0	0	0	0	1	0	0	142	339	0	0	0	2	0	0
fsh-generated/resources/Composition-CompositionCl-CarlosSalas.json	3032	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
