Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	29927	-	0	0	0	0	0	0	36	54	0	0	0	0	0	0	0	1	0	0	147	160	0	0	1	6	0	2
fsh-generated/resources/AllergyIntolerance-AllergyIntoleranceEj.json	1213	4	1	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-AuditEventEx.json	1313	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-cl-core-client.json	233893	13	0	0	1	0	0	0	4	144	0	0	0	0	0	0	0	1	0	0	561	111	0	1	0	13	0	2
fsh-generated/resources/CapabilityStatement-cl-core-server.json	234743	13	0	0	0	0	0	0	4	71	0	0	0	0	0	0	0	1	0	0	611	112	0	0	0	9	0	4
fsh-generated/resources/CodeSystem-CSClaseVacuna.json	1041	16	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	11	1235	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodComunasCL.json	23374	7	1	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	108	115	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-CSCodMadurez.json	1086	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	32	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodProvinciasCL.json	4454	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	41	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	17	34	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3046	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	34	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoServicio.json	1917	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	38	0	0	0	0	0	0
