Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	32997	-	0	0	0	0	0	0	6	37	0	0	0	0	0	0	0	1	0	0	131	133	0	0	0	4	0	2
fsh-generated/resources/AllergyIntolerance-222.json	285	2	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-AuditEventEx.json	1237	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodComunasCL.json	23374	4	1	0	0	0	0	0	3	23	0	0	0	0	0	0	0	1	0	0	114	1499	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-CSCodMadurez.json	1086	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	29	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodProvinciasCL.json	4454	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	19	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3046	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	28	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodigoServicio.json	1917	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	44	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodigoslenguaje.json	7013	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	35	28	0	0	0	0	0	0
