Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	31259	-	0	0	0	0	0	0	4	433	0	0	0	0	1	0	0	1	0	0	162	193	0	0	0	5	0	3
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	4	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	8	1996	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ImmunizationCL.json	10508	320	0	0	1	0	0	1389	0	1345	0	0	0	0	0	0	0	1	0	0	263	2029	0	0	0	14	1	2
fsh-generated/resources/StructureDefinition-DocumentoCl.json	14778	415	1	0	0	0	0	2027	0	2020	0	0	0	0	0	0	0	0	0	0	520	2320	0	0	0	24	1	5
fsh-generated/resources/StructureDefinition-TiposVacunaRNI.json	2143	52	0	0	0	0	0	138	0	136	0	0	0	0	0	0	0	0	0	0	23	153	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VSCodigoslenguaje.json	843	1	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	4	3336	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSCodigosComunaCL.json	969	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	38	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-222.json	285	2	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RazonNOrealizarse.json	1852	41	0	0	0	0	0	112	0	150	0	0	0	0	0	0	0	1	0	0	18	101	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CoreLocalizacionCl.json	11516	305	0	0	0	0	0	1364	0	1401	0	0	0	0	0	0	0	0	0	0	235	1227	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ComunasCl.json	2333	81	0	0	0	0	0	279	0	278	0	0	0	0	0	0	0	0	0	0	45	217	0	0	1	2	0	1
fsh-generated/resources/ValueSet-VSNombreCampana.json	895	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	30	0	0	0	1	0	0
fsh-generated/resources/Location-3333458.json	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	20	33	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	24	0	0	0	0	0	0
fsh-generated/resources/Immunization-999.json	313	1	0	0	0	0	0	0	0	1449	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodComunasCL.json	23374	29	0	0	0	0	0	0	1	47	0	0	0	0	0	0	0	1	0	0	56	62	0	0	0	5	0	1
fsh-generated/resources/CodeSystem-CSEspecialidadesDeisCL.json	6031	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	27	0	0	0	2	0	0
fsh-generated/resources/Medication-MedicamentoCl-2.json	769	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
fsh-generated/resources/Immunization-ImmunizationCL.json	1762	6	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTiposDocClinic.json	1254	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	1556	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SegundoApellido.json	1334	39	0	0	0	0	0	104	0	100	0	0	0	0	0	0	0	0	0	0	16	87	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VSCodMadurez.json	1159	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	0
fsh-generated/resources/RequestGroup-RG12224.json	97	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3046	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	30	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSCodProvinciasCL.json	4454	5	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSCodMadurez.json	1086	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	26	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ServicioSalud.json	2112	52	0	0	0	0	0	126	0	119	0	0	1	0	0	0	0	0	0	0	22	106	0	0	0	3	0	0
fsh-generated/resources/PractitionerRole-EspecialidadCL.json	969	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-CorePrestadorCl.json	19793	582	0	0	0	0	0	2473	0	2526	0	0	0	0	0	0	0	1	0	0	520	2936	0	0	0	19	1	3
fsh-generated/resources/Bundle-BundleEx.json	616	2	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0
fsh-generated/resources/Condition-1112.json	100	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-CodigoPaises.json	2255	79	0	0	0	0	0	275	1	264	0	0	0	0	0	0	0	1	0	0	61	197	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-cl-address.json	6237	166	0	0	0	0	0	509	0	526	0	0	0	0	0	0	0	0	0	0	82	312	0	0	1	3	0	1
fsh-generated/resources/Composition-CompositionCl-CarlosSalas.json	3032	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ProvenanceCl.json	8623	201	0	0	0	0	0	1275	0	1307	0	0	0	0	0	0	0	0	0	0	270	1087	0	0	0	23	1	1
fsh-generated/resources/StructureDefinition-VSEspecialidadesDeisCL.json	2097	49	0	0	0	0	0	118	0	118	0	0	0	0	0	0	0	1	0	0	19	133	0	0	0	2	0	0
fsh-generated/resources/Observation-123.json	172	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTiposEncuentroCL.json	866	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	30	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-TiposServicio.json	1724	39	0	0	0	0	0	103	0	97	0	0	0	0	0	0	0	0	0	0	16	101	0	0	0	1	0	0
