Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	32996	-	0	0	0	0	0	0	4	35	0	0	0	0	0	0	0	1	0	0	104	87	0	0	0	3	0	2
fsh-generated/resources/AllergyIntolerance-222.json	285	1	0	0	0	1	0	0	0	65	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-AuditEventEx.json	1237	1	1	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodComunasCL.json	23374	4	0	0	0	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	82	1168	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-CSCodMadurez.json	1086	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	26	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodProvinciasCL.json	4454	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	15	21	0	0	1	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3046	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoServicio.json	1917	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoslenguaje.json	7013	1	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadesDeisCL.json	6031	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	23	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSIdentidaddeGenero.json	1230	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSIdentificadores.json	1188	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSNombreCampana.json	4124	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSPrevision.json	1158	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSRazonNOT.json	1390	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0
